Currency,Date,Open,High,Low,Close,Volume,Market Cap
stellar,"Dec 04, 2019",0.055917,0.056422,0.054416,0.055419,"207,789,246","1,111,416,307"
stellar,"Dec 03, 2019",0.056042,0.056821,0.055417,0.055980,"150,835,452","1,122,669,946"
stellar,"Dec 02, 2019",0.058098,0.058214,0.055986,0.056078,"204,095,722","1,124,621,901"
stellar,"Dec 01, 2019",0.059751,0.059877,0.056540,0.058082,"214,999,370","1,164,817,487"
stellar,"Nov 30, 2019",0.059306,0.060415,0.057283,0.059641,"228,259,886","1,196,086,467"
stellar,"Nov 29, 2019",0.058212,0.060932,0.058165,0.059152,"241,666,196","1,186,271,902"
stellar,"Nov 28, 2019",0.059208,0.060486,0.058179,0.058225,"224,143,848","1,167,681,753"
stellar,"Nov 27, 2019",0.058393,0.059952,0.056166,0.059057,"260,781,107","1,184,377,699"
stellar,"Nov 26, 2019",0.057542,0.059103,0.056520,0.058553,"218,983,844","1,174,266,799"
stellar,"Nov 25, 2019",0.056791,0.059389,0.053750,0.057595,"548,798,088","1,155,059,103"
stellar,"Nov 24, 2019",0.060602,0.061783,0.056881,0.056881,"795,594,528","1,140,743,320"
stellar,"Nov 23, 2019",0.059405,0.061716,0.057753,0.060364,"262,945,614","1,210,579,252"
stellar,"Nov 22, 2019",0.061737,0.061868,0.056237,0.059502,"304,545,334","1,193,303,118"
stellar,"Nov 21, 2019",0.065522,0.065701,0.061047,0.061683,"251,644,441","1,237,034,117"
stellar,"Nov 20, 2019",0.065691,0.066320,0.064540,0.065502,"219,882,275","1,313,627,943"
stellar,"Nov 19, 2019",0.068291,0.068679,0.064810,0.065751,"287,651,893","1,318,630,467"
stellar,"Nov 18, 2019",0.072133,0.072261,0.066962,0.068304,"245,433,022","1,369,817,366"
stellar,"Nov 17, 2019",0.071848,0.073095,0.071784,0.072137,"197,097,974","1,446,685,558"
stellar,"Nov 16, 2019",0.072347,0.072805,0.071748,0.071906,"173,395,847","1,442,049,711"
stellar,"Nov 15, 2019",0.074816,0.074972,0.071935,0.072335,"222,062,024","1,450,653,587"
stellar,"Nov 14, 2019",0.076506,0.076611,0.074027,0.074740,"217,039,030","1,498,902,353"
stellar,"Nov 13, 2019",0.077092,0.077628,0.076180,0.076576,"240,329,082","1,535,722,377"
stellar,"Nov 12, 2019",0.079813,0.082018,0.075886,0.077072,"359,731,187","1,545,652,295"
stellar,"Nov 11, 2019",0.078234,0.080633,0.076396,0.079809,"290,695,867","1,600,544,208"
stellar,"Nov 10, 2019",0.072877,0.079768,0.072733,0.078228,"343,258,930","1,568,851,587"
stellar,"Nov 09, 2019",0.071845,0.073439,0.071620,0.072812,"187,035,481","1,460,226,718"
stellar,"Nov 08, 2019",0.075006,0.076303,0.070550,0.071888,"271,749,982","1,441,694,136"
stellar,"Nov 07, 2019",0.078343,0.078494,0.074204,0.075014,"332,631,177","1,504,398,663"
stellar,"Nov 06, 2019",0.082237,0.083190,0.077835,0.078435,"352,059,614","1,573,003,648"
stellar,"Nov 05, 2019",0.076817,0.085214,0.076808,0.082164,"762,923,850","1,647,781,065"
stellar,"Nov 04, 2019",0.069165,0.076390,0.067937,0.076390,"347,400,349","1,531,981,226"
stellar,"Nov 03, 2019",0.071283,0.071871,0.068081,0.069091,"310,422,869","1,385,608,526"
stellar,"Nov 02, 2019",0.069217,0.071289,0.069216,0.071264,"287,438,284","1,429,192,254"
stellar,"Nov 01, 2019",0.065189,0.071221,0.064798,0.069231,"412,594,573","1,388,418,168"
stellar,"Oct 31, 2019",0.064612,0.065444,0.062958,0.065215,"279,328,071","1,307,869,766"
stellar,"Oct 30, 2019",0.066276,0.066611,0.063378,0.064568,"271,281,036","1,294,901,834"
stellar,"Oct 29, 2019",0.064768,0.068255,0.064701,0.066185,"279,077,969","1,327,327,934"
stellar,"Oct 28, 2019",0.064549,0.067163,0.064312,0.064778,"325,857,618","1,298,131,301"
stellar,"Oct 27, 2019",0.062585,0.064588,0.061923,0.064513,"287,822,040","1,292,824,227"
stellar,"Oct 26, 2019",0.063740,0.066609,0.062198,0.062557,"347,428,869","1,253,637,953"
stellar,"Oct 25, 2019",0.060642,0.064598,0.060078,0.063761,"302,338,874","1,277,752,865"
stellar,"Oct 24, 2019",0.060058,0.061739,0.059206,0.060612,"235,695,883","1,214,643,198"
