Currency,Date,Open,High,Low,Close,Volume,Market Cap
tezos,04/12/2019,1.29,1.32,1.25,1.25,"46,048,752","824,588,509"
tezos,03/12/2019,1.24,1.32,1.21,1.29,"41,462,224","853,213,342"
tezos,02/12/2019,1.25,1.26,1.2,1.24,"27,574,097","817,872,179"
tezos,01/12/2019,1.33,1.34,1.25,1.25,"24,127,567","828,296,390"
tezos,30/11/2019,1.31,1.37,1.31,1.33,"28,706,667","879,181,680"
tezos,29/11/2019,1.28,1.34,1.28,1.31,"32,270,224","867,085,098"
tezos,28/11/2019,1.26,1.35,1.22,1.28,"44,240,281","845,073,679"
tezos,27/11/2019,1.24,1.27,1.16,1.26,"47,723,271","829,672,736"
tezos,26/11/2019,1.24,1.28,1.23,1.24,"54,828,808","822,065,277"
tezos,25/11/2019,1.33,1.33,1.21,1.24,"64,954,006","815,688,075"
tezos,24/11/2019,1.4,1.42,1.31,1.34,"49,206,070","887,731,654"
tezos,23/11/2019,1.22,1.42,1.22,1.39,"123,832,790","920,735,790"
tezos,22/11/2019,1.21,1.28,1.08,1.22,"69,312,275","804,427,044"
tezos,21/11/2019,1.21,1.29,1.18,1.21,"53,020,027","800,257,863"
tezos,20/11/2019,1.22,1.25,1.17,1.21,"33,605,071","801,174,969"
tezos,19/11/2019,1.23,1.25,1.15,1.22,"35,796,763","805,231,584"
tezos,18/11/2019,1.16,1.26,1.16,1.23,"37,602,915","813,744,878"
tezos,17/11/2019,1.16,1.18,1.15,1.16,"22,483,167","767,707,353"
tezos,16/11/2019,1.17,1.18,1.16,1.16,"26,689,028","768,303,560"
tezos,15/11/2019,1.22,1.26,1.15,1.17,"32,203,363","773,992,543"
tezos,14/11/2019,1.13,1.3,1.11,1.22,"41,978,349","808,582,829"
tezos,13/11/2019,1.17,1.17,1.12,1.13,"23,410,839","746,750,215"
tezos,12/11/2019,1.18,1.2,1.15,1.17,"23,591,140","771,905,281"
tezos,11/11/2019,1.23,1.24,1.17,1.18,"25,012,739","776,358,941"
tezos,10/11/2019,1.25,1.25,1.19,1.23,"31,134,799","812,505,004"
tezos,09/11/2019,1.17,1.26,1.15,1.24,"34,760,712","819,630,519"
tezos,08/11/2019,1.22,1.28,1.12,1.17,"44,195,683","770,094,896"
tezos,07/11/2019,1.02,1.44,1.02,1.22,"92,805,360","805,246,128"
tezos,06/11/2019,0.927547,1.05,0.902417,1.02,"26,095,931","673,756,212"
tezos,05/11/2019,0.891802,0.929289,0.877752,0.927137,"13,420,498","612,256,490"
tezos,04/11/2019,0.868023,0.907127,0.8646,0.891802,"16,511,023","588,922,638"
tezos,03/11/2019,0.865785,0.874167,0.848911,0.868879,"11,444,717","573,784,519"
tezos,02/11/2019,0.878443,0.886302,0.857435,0.865528,"9,944,483","571,571,532"
tezos,01/11/2019,0.889461,0.891029,0.863507,0.877941,"12,684,201","579,768,933"
tezos,31/10/2019,0.914068,0.924062,0.873981,0.890512,"13,120,625","588,070,905"
tezos,30/10/2019,0.878168,0.969414,0.774601,0.914079,"23,084,998","603,633,344"
tezos,29/10/2019,0.871995,0.917937,0.82545,0.878892,"19,713,852","580,397,277"
tezos,28/10/2019,0.879748,0.928777,0.768318,0.875315,"24,337,121","578,034,790"
tezos,27/10/2019,0.836378,0.890216,0.688631,0.875154,"23,186,370","577,928,349"
tezos,26/10/2019,0.833823,0.92603,0.818766,0.831994,"20,293,463","549,426,804"
tezos,25/10/2019,0.767532,0.842798,0.762231,0.834757,"16,862,309","551,251,771"
tezos,24/10/2019,0.761316,0.780364,0.754028,0.768243,"14,425,427","507,327,662"
tezos,23/10/2019,0.838904,0.839336,0.755143,0.761316,"14,131,553","502,752,829"
tezos,22/10/2019,0.870816,0.879914,0.833186,0.838575,"11,567,380","553,772,790"
tezos,21/10/2019,0.877297,0.889119,0.866837,0.871432,"11,434,852","575,470,528"
tezos,20/10/2019,0.86545,0.884321,0.861892,0.877438,"9,297,806","579,437,174"
tezos,19/10/2019,0.879461,0.890271,0.861758,0.865266,"10,127,092","571,399,102"
tezos,18/10/2019,0.895843,0.898314,0.869977,0.877796,"10,666,948","579,673,087"
tezos,17/10/2019,0.876521,0.899669,0.872991,0.895843,"11,185,558","591,591,209"
